,project,package,class,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
1197,gobblin-audit,org.apache.gobblin.util,ClassAliasResolver,ExtractInterface,"CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_VARIABLE_TYPE,EXTRACT_INTERFACE",62,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD",6
1198,gobblin-audit,org.apache.gobblin.util,Decorator,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_METHOD,EXTRACT_INTERFACE",2
1199,gobblin-audit,org.apache.gobblin.util,DecoratorUtils,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1200,gobblin-audit,org.apache.gobblin.util,RecordCountProvider,ExtractInterface,"CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_ATTRIBUTE_TYPE,EXTRACT_INTERFACE",11,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD",6
1201,gobblin-audit,org.apache.gobblin.source.workunit,BasicWorkUnitStream,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",5
1202,gobblin-audit,org.apache.gobblin.source.workunit,ExtractFactoryTest,ExtractInterface,EXTRACT_INTERFACE,1,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
1203,gobblin-audit,gobblin.source.workunit,ImmutableWorkUnit,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1204,gobblin-audit,org.apache.gobblin.source.workunit,MissingExtractAttributeException,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1205,gobblin-audit,gobblin.source.workunit,MultiWorkUnit,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1206,gobblin-audit,gobblin.source.workunit,WorkUnit,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1207,gobblin-audit,org.apache.gobblin.source.workunit,WorkUnitBinPacker,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_METHOD,EXTRACT_INTERFACE",2
1208,gobblin-audit,org.apache.gobblin.writer,FluentDataWriterBuilder,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD",7
1209,gobblin-audit,org.apache.gobblin.writer,FsWriterMetricsTest,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
1210,gobblin-audit,org.apache.gobblin.writer,WriterOutputFormat,ExtractInterface,"CHANGE_ATTRIBUTE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_RETURN_TYPE,CHANGE_VARIABLE_TYPE,EXTRACT_INTERFACE",6,"EXTRACT_INTERFACE,CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD",4
1211,gobblin-aws,org.apache.gobblin.ack,Ackable,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1212,gobblin-aws,org.apache.gobblin.ack,HierarchicalAckable,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",3
1213,gobblin-aws,org.apache.gobblin.ack,HierarchicalAckableTest,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",5
1214,gobblin-aws,org.apache.gobblin.runtime.api,AdminWebServerFactory,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1215,gobblin-aws,org.apache.gobblin.runtime.api,FlowEdge,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1216,gobblin-aws,org.apache.gobblin.runtime.api,Spec,ExtractInterface,"CHANGE_ATTRIBUTE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,EXTRACT_INTERFACE",37,"EXTRACT_INTERFACE,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD",8
1217,gobblin-aws,org.apache.gobblin.runtime.api,TaskEventMetadataGenerator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1218,gobblin-aws,org.apache.gobblin.broker,ResourceEntry,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1219,gobblin-aws,org.apache.gobblin.capability,Capability,ExtractInterface,"CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,EXTRACT_INTERFACE,CHANGE_PARAMETER_TYPE",9,"CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,EXTRACT_INTERFACE,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD",7
1220,gobblin-aws,org.apache.gobblin.codec,StreamCodec,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,EXTRACT_INTERFACE,1
1221,gobblin-aws,org.apache.gobblin.commit,CommitStepBase,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1222,gobblin-aws,org.apache.gobblin.commit,DeliverySemantics,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,EXTRACT_INTERFACE",8,"EXTRACT_INTERFACE,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD",4
1223,gobblin-aws,org.apache.gobblin.dataset.comparators,URNLexicographicalComparator,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD",4
1224,gobblin-aws,org.apache.gobblin.compat,TextSerializerTest,ExtractInterface,EXTRACT_INTERFACE,1,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD",3
1225,gobblin-aws,org.apache.gobblin.configuration,ConfigurationException,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1226,gobblin-aws,org.apache.gobblin.configuration,ConfigurationKeys,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1227,gobblin-aws,org.apache.gobblin.configuration,DynamicConfigGenerator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1228,gobblin-aws,gobblin.configuration,ImmutableWorkUnitState,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1229,gobblin-aws,org.apache.gobblin.configuration,NoopDynamicConfigGenerator,ExtractInterface,EXTRACT_INTERFACE,1,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
1230,gobblin-aws,gobblin.configuration,WorkUnitState,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1231,gobblin-aws,org.apache.gobblin.converter,ConverterTest,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD",6
1232,gobblin-aws,org.apache.gobblin.converter,SchemaConversionException,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1233,gobblin-aws,org.apache.gobblin.crypto,CredentialStoreProvider,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1234,gobblin-aws,org.apache.gobblin.dataset,DatasetConstants,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1235,gobblin-aws,org.apache.gobblin.dataset,DatasetResolver,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1236,gobblin-aws,org.apache.gobblin.dataset,DatasetResolverTest,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
1237,gobblin-aws,org.apache.gobblin.dataset,DatasetsFinder,ExtractInterface,"CHANGE_ATTRIBUTE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_RETURN_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_ATTRIBUTE_TYPE,EXTRACT_INTERFACE",11,"PULL_UP_METHOD,PULL_UP_METHOD,EXTRACT_INTERFACE",3
1238,gobblin-aws,org.apache.gobblin.dataset,DescriptorResolver,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,EXTRACT_INTERFACE,1
1239,gobblin-aws,org.apache.gobblin.dataset,HiveToHdfsDatasetResolverFactory,ExtractInterface,EXTRACT_INTERFACE,1,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
1240,gobblin-aws,org.apache.gobblin.dataset,IterableDatasetFinderImpl,ExtractInterface,EXTRACT_INTERFACE,1,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
1241,gobblin-aws,org.apache.gobblin.dataset,NoopDatasetResolver,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",3
1242,gobblin-aws,gobblin.source.extractor,CheckpointableWatermark,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1243,gobblin-aws,org.apache.gobblin.source.extractor,ComparableWatermark,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1244,gobblin-aws,org.apache.gobblin.source.extractor,DataRecordException,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
1245,gobblin-aws,org.apache.gobblin.source.extractor,Watermark,ExtractInterface,"CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_RETURN_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,EXTRACT_INTERFACE",35,"CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,MOVE_METHOD,CHANGE_SIGNATURE_METHOD,EXTRACT_INTERFACE,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,PULL_UP_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD",19
