project,package,class,method,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,findBestMappingBasedOnMappedSwitchCases#QAbstractMap.SimpleEntryQCompositeStatementObjectQCompositeStatementObject;QTreeSetQLeafMapping,MoveMethod,"CHANGE_PARAMETER_TYPE,ADD_PARAMETER,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,findReplacements#QSetQString;QSetQString;QReplacementInfo;QReplacementType,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,INTERNAL_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,identicalAfterVariableAndTypeReplacements#QString;QString;QSetQReplacement,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,inconsistentVariableMappingCount#QAbstractCodeFragment;QAbstractCodeFragment;QVariableDeclaration;QVariableDeclaration,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,initializeReplacementInfo#QAbstractCodeFragment;QAbstractCodeFragment;QList+QAbstractCodeFragment;QList+QAbstractCodeFragment,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,inlinedVariableAssignment#QStatementObject;QListQStatementObject,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,invertConditionalDirection#QString;QString;QString;QString,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,isEmpty#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,isExpressionOfAnotherMethodInvocation#QAbstractCall;QMapQStringQList+QAbstractCall,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,isTemporaryVariableAssignment#QStatementObject,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,matchesOperation#QOperationInvocation;QListQUMLOperation;QMapQStringQUMLType,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,nonMappedLeafElementsT1#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,nonMatchedStatementUsesVariableInArgument#QList+QAbstractCodeFragment;QString;QString,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,nullLiteralReplacements#QAbstractCodeMapping,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,oneIsVariableDeclarationTheOtherIsVariableAssignment#QString;QString;QReplacementInfo,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,INTERNAL_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,oneIsVariableDeclarationTheOtherIsReturnStatement#QString;QString,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,prepareConditional#QString,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,preprocessInput1#QAbstractCodeFragment;QAbstractCodeFragment,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,preprocessInput2#QAbstractCodeFragment;QAbstractCodeFragment,MoveMethod,NA,0,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,preprocessInput#QAbstractCodeFragment;QAbstractCodeFragment,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,processInnerNodes#QListQCompositeStatementObject;QListQCompositeStatementObject;QMapQStringQString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,removeCommonElements#QSetQString;QSetQString,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,removeCommonTypes#QSetQString;QSetQString;QListQString;QListQString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,replaceVariablesWithArguments#QSetQString;QMapQStringQString,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,replaceVariablesWithArguments#QMapQStringQList+QAbstractCall;QSetQString;QMapQStringQString,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,replacementsWithinMethodInvocations#QString;QString;QSetQString;QSetQString;QMapQStringQList+QAbstractCall;QDirection,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,resetNodes#QList+QAbstractCodeFragment,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,returnWithVariableReplacement#QAbstractCodeMapping,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,temporaryVariableAssignment#QStatementObject;QListQStatementObject,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,toString#,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,validStatementForConcatComparison#QAbstractCodeFragment;QAbstractCodeFragment,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,variableAssignmentWithEverythingReplaced#QAbstractCodeFragment;QAbstractCodeFragment;QReplacementInfo,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,variableDeclarationMappingsWithSameReplacementTypes#QSetQLeafMapping,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,variableDeclarationsWithEverythingReplaced#QListQVariableDeclaration;QListQVariableDeclaration;QReplacementInfo,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,INTERNAL_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,variableReplacementWithinMethodInvocations#QString;QString;QSetQString;QSetQString,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,variablesStartWithSameCase#QString;QString;QMapQStringQString,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableDeclaration,codeRange#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableDeclaration,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableDeclaration,getLocationInfo#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableDeclaration,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableDeclaration,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,allConsistentRenames#QMapQReplacementQSetQAbstractCodeMapping,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,consistencyCheck#QVariableDeclaration;QVariableDeclaration;QSetQAbstractCodeMapping,MoveMethod,"INLINE_METHOD,INLINE_METHOD,EXTRACT_AND_MOVE_METHOD,EXTRACT_AND_MOVE_METHOD",4,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,containsMethodInvocationReplacementWithDifferentExpressionNameAndArguments#QSetQReplacement,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,existsConflictingParameterRenameInOperationDiff#QMergeVariableRefactoring,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,existsConflictingParameterRenameInOperationDiff#QSplitVariableRefactoring,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,existsConflictingExtractVariableRefactoring#QRenameVariableRefactoring,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,existsConflictingExtractVariableRefactoring#QSplitVariableRefactoring,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,existsConflictingInlineVariableRefactoring#QMergeVariableRefactoring,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,existsConflictingMergeVariableRefactoring#QRenameVariableRefactoring,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,existsConflictingSplitVariableRefactoring#QRenameVariableRefactoring,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,fieldAssignmentToPreviouslyExistingAttribute#QSetQAbstractCodeMapping,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,fieldAssignmentWithPreviouslyExistingParameter#QSetQAbstractCodeMapping,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,findAttributeExtractions#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,findConsistentVariableRenames#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,findParametersWrappedInLocalVariables#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,findVariableSplits#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,findVariableMerges#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,getCandidateAttributeRenames#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,getCandidateAttributeMerges#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,getCandidateAttributeSplits#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,getReplacementOccurrenceMap#QReplacementType,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,getVariableRenames#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,getVariableMerges#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,getVariableSplits#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,getVariableDeclarationReplacementOccurrenceMap#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,getVariableDeclaration1#QReplacement,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,getVariableDeclaration1#QMergeVariableReplacement;QString,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,getVariableDeclaration2#QReplacement,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,getVariableDeclaration2#QSplitVariableReplacement;QString,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,getVariableDeclaration2#QMergeVariableReplacement,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,getVariableDeclaration1#QReplacement;QAbstractCodeMapping,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,getVariableDeclaration2#QReplacement;QAbstractCodeMapping,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,inconsistentVariableMapping#QVariableDeclaration;QVariableDeclaration;QSetQAbstractCodeMapping,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,potentialParameterRename#QReplacement;QSetQAbstractCodeMapping,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,processVariableReplacementWithMethodInvocation#QVariableReplacementWithMethodInvocation;QAbstractCodeMapping;QMapQStringQMapQVariableReplacementWithMethodInvocationQSetQAbstractCodeMapping;QDirection,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,replacementNotInsideMethodSignatureOfAnonymousClass#QAbstractCodeMapping;QReplacement,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,replacementInLocalVariableDeclaration#QReplacement;QSetQAbstractCodeMapping,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableReplacementAnalysis,variableAppearsInExtractedMethod#QVariableDeclaration;QVariableDeclaration,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableScope,subsumes#QLocationInfo,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi.decomposition,Visitor,complexInvocation#QOperationInvocation,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddAttributeAnnotationRefactoring,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddAttributeAnnotationRefactoring,getAnnotation#,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddAttributeAnnotationRefactoring,getAttributeBefore#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,AddAttributeAnnotationRefactoring,getAttributeAfter#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,AddAttributeAnnotationRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddAttributeAnnotationRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddAttributeAnnotationRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddAttributeAnnotationRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddAttributeAnnotationRefactoring,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddAttributeAnnotationRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddAttributeAnnotationRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddAttributeAnnotationRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddMethodAnnotationRefactoring,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddMethodAnnotationRefactoring,getAnnotation#,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddMethodAnnotationRefactoring,getInvolvedClassesBeforeRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddMethodAnnotationRefactoring,getInvolvedClassesAfterRefactoring#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddMethodAnnotationRefactoring,getName#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddMethodAnnotationRefactoring,getOperationBefore#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddMethodAnnotationRefactoring,getOperationAfter#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddMethodAnnotationRefactoring,getRefactoringType#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddMethodAnnotationRefactoring,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddMethodAnnotationRefactoring,leftSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddMethodAnnotationRefactoring,rightSide#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,AddMethodAnnotationRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CallTree,contains#QUMLOperation,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,CallTree,getNodesInBreadthFirstOrder#,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CallTreeNode,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CallTreeNode,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CallTreeNode,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CandidateAttributeRefactoring,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CandidateAttributeRefactoring,getRenamedAttribute#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,CandidateAttributeRefactoring,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CandidateAttributeRefactoring,setOriginalVariableDeclaration#QVariableDeclaration,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,CandidateAttributeRefactoring,setOriginalAttribute#QUMLAttribute,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,CandidateAttributeRefactoring,setRenamedVariableDeclaration#QVariableDeclaration,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,CandidateAttributeRefactoring,setRenamedAttribute#QUMLAttribute,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,CandidateAttributeRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CandidateMergeVariableRefactoring,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CandidateMergeVariableRefactoring,getMergedAttributes#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CandidateMergeVariableRefactoring,getNewAttribute#,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CandidateMergeVariableRefactoring,getOperationBefore#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CandidateMergeVariableRefactoring,getOperationAfter#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CandidateMergeVariableRefactoring,getVariableReferences#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CandidateMergeVariableRefactoring,hashCode#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CandidateMergeVariableRefactoring,setNewAttribute#QUMLAttribute,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,CandidateMergeVariableRefactoring,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CandidateSplitVariableRefactoring,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,CandidateSplitVariableRefactoring,getOldAttribute#,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
