project,package,class,method,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
RefactoringMiner,gr.uom.java.xmi.decomposition,ReplacementUtil,countInstances#QString;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,ReplacementUtil,keepReservedTokens#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,ReplacementUtil,performArgumentReplacement#QString;QString;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,ReplacementUtil,performReplacement#QString;QString;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,ReplacementUtil,performReplacement#QString;QString;QString;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,ReplacementUtil,sameCharsBeforeAfter#QString;QString;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,StatementObject,stringRepresentation#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,TernaryOperatorExpression,getCondition#,RenameMethod,RENAME_METHOD,1,NA,0
RefactoringMiner,gr.uom.java.xmi.decomposition,TernaryOperatorExpression,getElseExpression#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,TernaryOperatorExpression,getExpression#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,TernaryOperatorExpression,getThenExpression#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,TernaryOperatorExpression,makeReplacementWithTernaryOnTheRight#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,TernaryOperatorExpression,makeReplacementWithTernaryOnTheLeft#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,TryStatementObject,addCatchClause#QCompositeStatementObject,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,TryStatementObject,getCatchClauses#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,TryStatementObject,getFinallyClause#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,TryStatementObject,setFinallyClause#QCompositeStatementObject,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,TypeReplacementAnalysis,containsVariableDeclarationWithSameNameAndType#QVariableDeclaration;QListQVariableDeclaration,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,TypeReplacementAnalysis,findTypeChanges#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,TypeReplacementAnalysis,getChangedTypes#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,addChildMapper#QUMLOperationBodyMapper,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,argumentsWithIdenticalMethodCalls#QSetQString;QSetQString;QSetQString;QSetQString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,callsRemovedAndAddedOperation#QListQUMLOperation;QListQUMLOperation,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,cast#QString;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,classInstanceCreationWithEverythingReplaced#QAbstractCodeFragment;QAbstractCodeFragment;QReplacementInfo;QMapQStringQString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,commonConcat#QString;QString;QReplacementInfo,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,commonConditional#QString;QString;QReplacementInfo,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,compositeChildMatchingScore#QCompositeStatementObject;QCompositeStatementObject;QSetQAbstractCodeMapping;QListQUMLOperation;QListQUMLOperation,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,compositeChildMatchingScore#QTryStatementObject;QTryStatementObject;QSetQAbstractCodeMapping;QListQUMLOperation;QListQUMLOperation,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,computeScore#QCompositeStatementObject;QCompositeStatementObject;QListQUMLOperation;QListQUMLOperation,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,containsExtractOperationRefactoring#QUMLOperation,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,containsMethodSignatureOfAnonymousClass#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,containsValidOperatorReplacements#QReplacementInfo,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,createCompositeMapping#QCompositeStatementObject;QCompositeStatementObject;QMapQStringQString;D,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,createLeafMapping#QAbstractCodeFragment;QAbstractCodeFragment;QMapQStringQString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,declarationWithArrayInitializer#QListQVariableDeclaration,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,differOnlyInCastExpressionOrPrefixOperator#QString;QString;QReplacementInfo,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,editDistance#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,equalAfterNewArgumentAdditions#QString;QString;QReplacementInfo,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,equalAfterArgumentMerge#QString;QString;QReplacementInfo,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,exactMatches#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,expandAnonymousAndLambdas#QAbstractCodeFragment;QListQStatementObject;QListQCompositeStatementObject;QSetQStatementObject;QSetQCompositeStatementObject;QUMLOperationBodyMapper,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,findAnonymousClass#QAnonymousClassDeclarationObject;QUMLOperation,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,findBestMappingBasedOnMappedSwitchCases#QAbstractMap.SimpleEntryQCompositeStatementObjectQCompositeStatementObject;QTreeSetQLeafMapping,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,findReplacementsWithExactMatching#QAbstractCodeFragment;QAbstractCodeFragment;QMapQStringQString;QReplacementInfo,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,findReplacements#QSetQString;QSetQString;QReplacementInfo;QReplacementType,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getCallSiteOperation#,RenameMethod,RENAME_METHOD,1,NA,0
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getCandidateAttributeRenames#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getCandidateAttributeMerges#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getCandidateAttributeSplits#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getChildMappers#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getExactMatches#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getMappings#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getMethodInvocationRenameReplacements#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getNonMappedLeavesT1#,RenameMethod,"RENAME_METHOD,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE",3,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getNonMappedLeavesT2#,RenameMethod,"RENAME_METHOD,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE",3,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getNonMappedInnerNodesT1#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getNonMappedInnerNodesT2#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getOperation1#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getOperation2#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getParentMapper#,RenameMethod,RENAME_METHOD,1,NA,0
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getRefactorings#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getRefactoringsAfterPostProcessing#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getReplacements#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,getReplacementsInvolvingMethodInvocation#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,identicalAfterVariableAndTypeReplacements#QString;QString;QSetQReplacement,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,inconsistentVariableMappingCount#QAbstractCodeFragment;QAbstractCodeFragment;QVariableDeclaration;QVariableDeclaration,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,initializeReplacementInfo#QAbstractCodeFragment;QAbstractCodeFragment;QList+QAbstractCodeFragment;QList+QAbstractCodeFragment,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,inlinedVariableAssignment#QStatementObject;QListQStatementObject,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,invertConditionalDirection#QString;QString;QString;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,isEmpty#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,isExpressionOfAnotherMethodInvocation#QAbstractCall;QMapQStringQList+QAbstractCall,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,isInsideDoubleQuotes#QString;I,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,isInsideSingleQuotes#QString;I,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,isTemporaryVariableAssignment#QStatementObject,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,mappingsWithoutBlocks#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,matchesOperation#QOperationInvocation;QListQUMLOperation;QMapQStringQUMLType,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,multipleMappingsUnderTheSameSwitch#QSetQLeafMapping,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,nonMappedElementsT1#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,nonMappedElementsT2#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,nonMappedElementsT2CallingAddedOperation#QListQUMLOperation,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,nonMappedElementsT1CallingRemovedOperation#QListQUMLOperation,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,nonMappedLeafElementsT1#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,nonMappedLeafElementsT2#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,nonMatchedStatementUsesVariableInArgument#QList+QAbstractCodeFragment;QString;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,normalizedEditDistance#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,nullLiteralReplacements#QAbstractCodeMapping,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,oneIsVariableDeclarationTheOtherIsVariableAssignment#QString;QString;QReplacementInfo,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,oneIsVariableDeclarationTheOtherIsReturnStatement#QString;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,operationNameEditDistance#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,prepareConditional#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,preprocessInput1#QAbstractCodeFragment;QAbstractCodeFragment,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,preprocessInput2#QAbstractCodeFragment;QAbstractCodeFragment,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,preprocessInput#QAbstractCodeFragment;QAbstractCodeFragment,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,processInnerNodes#QListQCompositeStatementObject;QListQCompositeStatementObject;QMapQStringQString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,processLeaves#QList+QAbstractCodeFragment;QList+QAbstractCodeFragment;QMapQStringQString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,removeCommonElements#QSetQString;QSetQString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,removeCommonTypes#QSetQString;QSetQString;QListQString;QListQString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,replaceVariablesWithArguments#QSetQString;QMapQStringQString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,replaceVariablesWithArguments#QMapQStringQList+QAbstractCall;QSetQString;QMapQStringQString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,replacementsWithinMethodInvocations#QString;QString;QSetQString;QSetQString;QMapQStringQList+QAbstractCall;QDirection,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,resetNodes#QList+QAbstractCodeFragment,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,returnWithVariableReplacement#QAbstractCodeMapping,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,statementWithoutAnonymous#QAbstractCodeFragment;QAnonymousClassDeclarationObject;QUMLOperation,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,temporaryVariableAssignment#QStatementObject;QListQStatementObject,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,validStatementForConcatComparison#QAbstractCodeFragment;QAbstractCodeFragment,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,variableAssignmentWithEverythingReplaced#QAbstractCodeFragment;QAbstractCodeFragment;QReplacementInfo,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,variableDeclarationMappingsWithSameReplacementTypes#QSetQLeafMapping,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,variableDeclarationsWithEverythingReplaced#QListQVariableDeclaration;QListQVariableDeclaration;QReplacementInfo,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,variableReplacementWithinMethodInvocations#QString;QString;QSetQString;QSetQString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,UMLOperationBodyMapper,variablesStartWithSameCase#QString;QString;QMapQStringQString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableDeclaration,equalVariableDeclarationType#QVariableDeclaration,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableDeclaration,extractType#Qorg.eclipse.jdt.core.dom.VariableDeclaration,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableDeclaration,extractVariableDeclarationType#Qorg.eclipse.jdt.core.dom.VariableDeclaration,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableDeclaration,getAnnotations#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableDeclaration,getInitializer#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableDeclaration,getScope#,RenameMethod,RENAME_METHOD,1,NA,0
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableDeclaration,getScopeNode#Qorg.eclipse.jdt.core.dom.VariableDeclaration,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableDeclaration,getType#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableDeclaration,getVariableName#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableDeclaration,isAttribute#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.decomposition,VariableDeclaration,isParameter#,RenameMethod,RENAME_METHOD,1,"EXTRACT_MOVE_METHOD,EXTRACT_MOVE_METHOD,EXTRACT_MOVE_METHOD,EXTRACT_MOVE_METHOD",-4
